id,reversible,fast,ec,kegg,bigg,metanetx,reactome,tcdb,dcid,fluxRange
HMR_4038,True,False,3.5.4.10,R01127,IMPC,MNXR100783,,,bio/HMR_4038,[-1000 1000 mmol/gDW]
HMR_4040,False,False,1.1.1.205,R01130,IMPD,MNXR100830,,,bio/HMR_4040,[0 1000 mmol/gDW]
HMR_4042,False,False,6.3.4.4,R01135,ADSS,MNXR95495,,,bio/HMR_4042,[0 1000 mmol/gDW]
HMR_4046,False,False,6.3.5.2,R01231,GMPS2,MNXR100384,,,bio/HMR_4046,[0 1000 mmol/gDW]
HMR_4048,False,False,3.1.4.17; 3.1.4.35,R01234,PDE4,MNXR100078,,,bio/HMR_4048,[0 1000 mmol/gDW]
HMR_4080,False,False,3.5.4.17; 3.5.4.6,R00181,AMPDA,MNXR95824,,,bio/HMR_4080,[0 1000 mmol/gDW]
HMR_4085,True,False,2.4.2.7,R00190,ADPT,MNXR95482,,,bio/HMR_4085,[-1000 1000 mmol/gDW]
HMR_4086,True,False,2.4.2.7,R00190,,MNXR95482,,,bio/HMR_4086,[-1000 1000 mmol/gDW]
HMR_4134,False,False,3.6.1.5; 3.6.1.6; 3.6.1.42,R00328,NDP3ex,MNXR101928,,,bio/HMR_4134,[0 1000 mmol/gDW]
HMR_4135,True,False,2.7.4.8,R00332,GK1m,MNXR100144,,,bio/HMR_4135,[-1000 1000 mmol/gDW]
HMR_4168,False,False,3.6.1.19; 3.6.1.8,R00426,,MNXR102052,,,bio/HMR_4168,[0 1000 mmol/gDW]
HMR_4171,False,False,2.7.1.40,R00430,,MNXR100460,,,bio/HMR_4171,[0 1000 mmol/gDW]
HMR_4290,False,False,3.6.1.5,R00719,,MNXR100892,,,bio/HMR_4290,[0 1000 mmol/gDW]
HMR_4406,False,False,2.4.2.14,R01072,GLUPRT,MNXR100287,,,bio/HMR_4406,[0 1000 mmol/gDW]
HMR_4412,True,False,4.3.2.2,R01083,ADSL1r,MNXR95493,,,bio/HMR_4412,[-1000 1000 mmol/gDW]
HMR_4417,False,False,3.1.3.5,R01126,NTD11,MNXR102030,,,bio/HMR_4417,[0 1000 mmol/gDW]
HMR_4418,True,False,2.4.2.8,R01132,HXPRT,MNXR100752,,,bio/HMR_4418,[-1000 1000 mmol/gDW]
HMR_4419,False,False,1.7.1.7,R01134,,MNXR100382,,,bio/HMR_4419,[0 1000 mmol/gDW]
HMR_4421,False,False,2.7.1.40,R01138,,MNXR97145,,,bio/HMR_4421,[0 1000 mmol/gDW]
HMR_4449,False,False,3.1.3.5,R01227,NTD9,MNXR100381,,,bio/HMR_4449,[0 1000 mmol/gDW]
HMR_4450,False,False,3.1.3.5,R01227,NTD9e,MNXR100381,,,bio/HMR_4450,[0 1000 mmol/gDW]
HMR_4451,False,False,2.7.1.73,R01228,GSNKm,MNXR100432,,,bio/HMR_4451,[0 1000 mmol/gDW]
HMR_4452,True,False,2.4.2.8,R01229,GUAPRT,MNXR100409,,,bio/HMR_4452,[-1000 1000 mmol/gDW]
HMR_4453,False,False,6.3.4.1,R01230,,MNXR100383,,,bio/HMR_4453,[0 1000 mmol/gDW]
HMR_4480,True,False,2.7.4.11; 2.7.4.3,R01547,,MNXR96117,,,bio/HMR_4480,[-1000 1000 mmol/gDW]
HMR_4481,False,False,3.5.4.4,R01560,ADA,MNXR95432,,,bio/HMR_4481,[0 1000 mmol/gDW]
HMR_4482,False,False,3.5.4.4,R01560,ADAe,MNXR95432,,,bio/HMR_4482,[0 1000 mmol/gDW]
HMR_4486,False,False,2.7.1.1,R00725,,MNXR105324,,,bio/HMR_4486,[0 1000 mmol/gDW]
HMR_4487,False,False,2.7.1.1,R01139,,MNXR105325,,,bio/HMR_4487,[0 1000 mmol/gDW]
HMR_4488,False,False,2.7.1.1,R00876,,MNXR105326,,,bio/HMR_4488,[0 1000 mmol/gDW]
HMR_4489,False,False,2.7.1.1,R01140,,MNXR105327,,,bio/HMR_4489,[0 1000 mmol/gDW]
HMR_4492,False,False,2.7.1.1,R01327,,MNXR105328,,,bio/HMR_4492,[0 1000 mmol/gDW]
HMR_4493,False,False,2.7.1.1,R01330,,MNXR105329,,,bio/HMR_4493,[0 1000 mmol/gDW]
HMR_4495,False,False,2.7.1.1,R01964,,MNXR105330,,,bio/HMR_4495,[0 1000 mmol/gDW]
HMR_4496,False,False,2.7.1.1,R01965,,MNXR105331,,,bio/HMR_4496,[0 1000 mmol/gDW]
HMR_4518,False,False,3.5.4.3,R01676,GUAD,MNXR100464,,,bio/HMR_4518,[0 1000 mmol/gDW]
HMR_4519,False,False,1.17.1.4,R01768,,MNXR100747,,,bio/HMR_4519,[0 1000 mmol/gDW]
HMR_4520,False,False,1.17.3.2,R01769,,MNXR105229,,,bio/HMR_4520,[0 1000 mmol/gDW]
HMR_4573,False,False,2.7.1.40,R01858,,MNXR95613,,,bio/HMR_4573,[0 1000 mmol/gDW]
HMR_4574,True,False,2.4.2.1,R01863,PUNP5,MNXR103347,,,bio/HMR_4574,[-1000 1000 mmol/gDW]
HMR_4600,False,False,2.7.1.113,R01967,,MNXR97323,,,bio/HMR_4600,[0 1000 mmol/gDW]
HMR_4602,False,False,3.1.3.5,R01968,NTD8,MNXR102038,,,bio/HMR_4602,[0 1000 mmol/gDW]
HMR_4603,True,False,2.4.2.1; 2.4.2.4,R01969,PUNP4,MNXR103346,,,bio/HMR_4603,[-1000 1000 mmol/gDW]
HMR_4611,False,False,1.17.4.1,R02014,,MNXR104060,,,bio/HMR_4611,[0 1000 mmol/gDW]
HMR_4612,False,False,1.17.4.1,R02017,RNDR1,MNXR104060,,,bio/HMR_4612,[0 1000 mmol/gDW]
HMR_4614,False,False,1.17.4.1,R02020,,MNXR104060,,,bio/HMR_4614,[0 1000 mmol/gDW]
HMR_4615,False,False,1.17.4.1,R02019,RNDR2,MNXR104060,,,bio/HMR_4615,[0 1000 mmol/gDW]
HMR_4617,False,False,1.17.4.1,R02022,,MNXR104060,,,bio/HMR_4617,[0 1000 mmol/gDW]
HMR_4618,False,False,1.17.4.1,R02023,,MNXR104060,,,bio/HMR_4618,[0 1000 mmol/gDW]
HMR_4619,False,False,1.17.4.1,R02024,RNDR3,MNXR104060,,,bio/HMR_4619,[0 1000 mmol/gDW]
HMR_4621,False,False,1.17.4.1,R02018,RNDR4,MNXR104060,,,bio/HMR_4621,[0 1000 mmol/gDW]
HMR_4632,False,False,3.1.3.5,R02088,NTD6,MNXR102036,,,bio/HMR_4632,[0 1000 mmol/gDW]
HMR_4646,False,False,1.17.1.4,R02103,,MNXR105225,,,bio/HMR_4646,[0 1000 mmol/gDW]
HMR_4648,False,False,1.17.1.4,R02103,XANDp,MNXR105225,,,bio/HMR_4648,[0 1000 mmol/gDW]
HMR_4649,False,False,1.17.3.2,R02107,,MNXR105228,,,bio/HMR_4649,[0 1000 mmol/gDW]
HMR_4650,False,False,1.17.3.2,R02107,XAOx,MNXR105228,,,bio/HMR_4650,[0 1000 mmol/gDW]
HMR_4651,True,False,2.4.2.15; 2.4.2.1,R02147,PUNP3,MNXR103345,,,bio/HMR_4651,[-1000 1000 mmol/gDW]
HMR_4663,True,False,2.4.2.1,R02297,PUNP7,MNXR103349,,,bio/HMR_4663,[-1000 1000 mmol/gDW]
HMR_4664,False,False,2.4.2.22,R02142,,,,,bio/HMR_4664,[0 1000 mmol/gDW]
HMR_4694,False,False,3.5.4.4,R02556,DADA,MNXR97076,,,bio/HMR_4694,[0 1000 mmol/gDW]
HMR_4695,True,False,2.4.2.1; 2.4.2.4,R02557,PUNP2,MNXR103344,,,bio/HMR_4695,[-1000 1000 mmol/gDW]
HMR_4705,False,False,3.1.3.5,R02719,NTD10,MNXR102029,,,bio/HMR_4705,[0 1000 mmol/gDW]
HMR_4709,True,False,2.4.2.1; 2.4.2.4,R02748,PUNP6,MNXR103348,,,bio/HMR_4709,[-1000 1000 mmol/gDW]
HMR_4799,False,False,6.3.4.13,R04144,PRAGSr,MNXR103139,,,bio/HMR_4799,[0 1000 mmol/gDW]
HMR_4802,False,False,6.3.3.1,R04208,PRAIS,MNXR103157,,,bio/HMR_4802,[0 1000 mmol/gDW]
HMR_4804,True,False,4.1.1.21,R04209,AIRCr,MNXR108735,,,bio/HMR_4804,[-1000 1000 mmol/gDW]
HMR_4808,False,False,6.3.5.3,R04463,PRFGS,MNXR103165,,,bio/HMR_4808,[0 1000 mmol/gDW]
HMR_4810,False,False,6.3.2.6,R04591,PRASCSi,MNXR103158,,,bio/HMR_4810,[0 1000 mmol/gDW]
HMR_4812,True,False,4.3.2.2,R04559,ADSL2r,MNXR108966,,,bio/HMR_4812,[-1000 1000 mmol/gDW]
HMR_4814,True,False,2.1.2.3,R04560,AICART,MNXR95639,,,bio/HMR_4814,[-1000 1000 mmol/gDW]
HMR_5301,False,False,2.7.1.48,R00968,URIK2,MNXR105163,,,bio/HMR_5301,[0 1000 mmol/gDW]
HMR_5353,True,False,2.7.4.8,R02090,DGK1,MNXR97320,,,bio/HMR_5353,[-1000 1000 mmol/gDW]
HMR_6601,False,False,3.5.3.4,R02422,,MNXR95767,,,bio/HMR_6601,[0 1000 mmol/gDW]
HMR_6602,True,False,1.11.1.7,,,MNXR103755,,,bio/HMR_6602,[-1000 1000 mmol/gDW]
HMR_6603,True,False,1.11.1.7,,,MNXR103755,,,bio/HMR_6603,[-1000 1000 mmol/gDW]
HMR_6605,True,False,,,,,,,bio/HMR_6605,[-1000 1000 mmol/gDW]
HMR_6606,True,False,,,,,,,bio/HMR_6606,[-1000 1000 mmol/gDW]
HMR_6607,True,False,,,,,,,bio/HMR_6607,[-1000 1000 mmol/gDW]
HMR_6609,True,False,3.5.2.5,R02425,,MNXR95769,,,bio/HMR_6609,[-1000 1000 mmol/gDW]
HMR_6610,False,False,,,,,,,bio/HMR_6610,[0 1000 mmol/gDW]
HMR_6611,True,False,1.7.3.3,R02106,,MNXR105144,,,bio/HMR_6611,[-1000 1000 mmol/gDW]
HMR_7144,False,False,3.6.1.13; 3.6.1.53,R01054,ADPRDP,MNXR106807,,,bio/HMR_7144,[0 1000 mmol/gDW]
HMR_8755,False,False,1.17.3.2,R01769,XAO2x,MNXR105229,,,bio/HMR_8755,[0 1000 mmol/gDW]
HMR_9797,False,False,,R01244,,,,,bio/HMR_9797,[0 1000 mmol/gDW]
HMR_4016,True,False,2.7.4.6,R00330,NDPK1,MNXR96119,,,bio/HMR_4016,[-1000 1000 mmol/gDW]
HMR_4018,True,False,2.7.4.6,R00330,NDPK1m,MNXR96119,,,bio/HMR_4018,[-1000 1000 mmol/gDW]
HMR_4044,True,False,2.7.4.6,R01137,NDPK8,MNXR101940,,,bio/HMR_4044,[-1000 1000 mmol/gDW]
HMR_4291,True,False,2.7.4.6,R00722,NDPK9,MNXR101941,,,bio/HMR_4291,[-1000 1000 mmol/gDW]
HMR_4420,False,False,2.7.4.6,R01137,NDPK8m,MNXR101940,,,bio/HMR_4420,[0 1000 mmol/gDW]
HMR_4570,True,False,2.7.4.6,R01857,NDPK5,MNXR96118,,,bio/HMR_4570,[-1000 1000 mmol/gDW]
HMR_4572,False,False,2.7.4.6,R01857,NDPK5m,MNXR96118,,,bio/HMR_4572,[0 1000 mmol/gDW]
HMR_4006,True,False,2.7.4.6,R00156,NDPK2,MNXR101935,,,bio/HMR_4006,[-1000 1000 mmol/gDW]
HMR_4028,True,False,2.7.4.6,R00570,NDPK3,MNXR101936,,,bio/HMR_4028,[-1000 1000 mmol/gDW]
HMR_4030,True,False,2.7.4.6,R00570,NDPK3m,MNXR101936,,,bio/HMR_4030,[-1000 1000 mmol/gDW]
HMR_4670,True,False,2.7.4.6,R02326,NDPK7,MNXR101939,,,bio/HMR_4670,[-1000 1000 mmol/gDW]
HMR_4673,True,False,2.7.4.6,R02331,NDPK6,MNXR101938,,,bio/HMR_4673,[-1000 1000 mmol/gDW]
HMR_4675,False,False,2.7.4.6,R02331,NDPK6m,MNXR101938,,,bio/HMR_4675,[0 1000 mmol/gDW]
HMR_6614,True,False,2.7.4.6,,,MNXR103447,,,bio/HMR_6614,[-1000 1000 mmol/gDW]
HMR_6615,True,False,2.7.4.6,,,MNXR103447,,,bio/HMR_6615,[-1000 1000 mmol/gDW]
HMR_6616,True,False,2.7.4.6,,,MNXR103447,,,bio/HMR_6616,[-1000 1000 mmol/gDW]
HMR_4635,True,False,2.7.4.6,R02093,NDPK4,MNXR101937,,,bio/HMR_4635,[-1000 1000 mmol/gDW]
HMR_3793,True,False,2.6.1.40,R02050,D3AIBTm,MNXR107287,,,bio/HMR_3793,[-1000 1000 mmol/gDW]
HMR_3931,False,False,1.8.1.9,R02016,TRDR,MNXR104766,,,bio/HMR_3931,[0 1000 mmol/gDW]
HMR_3969,False,False,2.7.1.48,R00970,URIK3,MNXR105164,,,bio/HMR_3969,[0 1000 mmol/gDW]
HMR_3970,False,False,3.1.3.5,R00963,NTD2,MNXR102032,,,bio/HMR_3970,[0 1000 mmol/gDW]
HMR_4008,True,False,2.7.4.14; 2.7.4.4,R00158,UMPK,MNXR105118,,,bio/HMR_4008,[-1000 1000 mmol/gDW]
HMR_4032,False,False,6.3.4.2,R00571,CTPS1,MNXR96944,,,bio/HMR_4032,[0 1000 mmol/gDW]
HMR_4034,False,False,6.3.5.5,R00575,CBPS,MNXR96485,,,bio/HMR_4034,[0 1000 mmol/gDW]
HMR_4036,False,False,4.1.1.23,R00965,OMPDC,MNXR102190,,,bio/HMR_4036,[0 1000 mmol/gDW]
HMR_4050,True,False,2.1.3.2,R01397,ASPCT,MNXR96080,,,bio/HMR_4050,[-1000 1000 mmol/gDW]
HMR_4056,False,False,3.1.3.5; 3.1.3.35,R01569,NTD5,MNXR102035,,,bio/HMR_4056,[0 1000 mmol/gDW]
HMR_4059,False,False,3.6.1.5; 3.6.1.6,R00155,NDP7g,MNXR101931,,,bio/HMR_4059,[0 1000 mmol/gDW]
HMR_4060,False,False,3.6.1.5; 3.6.1.6,R00155,NDP7ex,MNXR101931,,,bio/HMR_4060,[0 1000 mmol/gDW]
HMR_4127,False,False,3.6.1.8; 3.6.1.9; 3.6.1.45,R00287,,MNXR105070,,,bio/HMR_4127,[0 1000 mmol/gDW]
HMR_4177,False,False,3.1.3.5,R00511,NTD4,MNXR102034,,,bio/HMR_4177,[0 1000 mmol/gDW]
HMR_4179,False,False,3.1.3.5,R00511,NTD4e,MNXR102034,,,bio/HMR_4179,[0 1000 mmol/gDW]
HMR_4182,False,False,2.7.1.-,R00517,,,,,bio/HMR_4182,[0 1000 mmol/gDW]
HMR_4183,False,False,3.6.1.5,R00514,,MNXR96559,,,bio/HMR_4183,[0 1000 mmol/gDW]
HMR_4192,False,False,3.6.1.5,R00569,,MNXR102045,,,bio/HMR_4192,[0 1000 mmol/gDW]
HMR_4194,False,False,6.3.4.2,R00573,CTPS2,MNXR96945,,,bio/HMR_4194,[0 1000 mmol/gDW]
HMR_4210,False,False,2.7.1.40,R00659,,MNXR103372,,,bio/HMR_4210,[0 1000 mmol/gDW]
HMR_4211,False,False,3.6.1.19,R00662,,MNXR102055,,,bio/HMR_4211,[0 1000 mmol/gDW]
HMR_4343,False,False,2.4.2.9,R00966,,,,,bio/HMR_4343,[0 1000 mmol/gDW]
HMR_4345,True,False,1.3.1.2,R00978,DURAD,MNXR97814,,,bio/HMR_4345,[-1000 1000 mmol/gDW]
HMR_4346,False,False,3.5.2.2,R02269,DHPM1,MNXR97432,,,bio/HMR_4346,[0 1000 mmol/gDW]
HMR_4470,False,False,1.3.1.2,R01414,,MNXR105323,,,bio/HMR_4470,[0 1000 mmol/gDW]
HMR_4471,False,False,1.3.1.2,R01414,,MNXR105323,,,bio/HMR_4471,[0 1000 mmol/gDW]
HMR_4472,False,False,1.3.1.2,R01415,DURAD2,MNXR106979,,,bio/HMR_4472,[0 1000 mmol/gDW]
HMR_4484,False,False,3.1.3.5; 3.1.3.35,R01569,NTD5m,MNXR102035,,,bio/HMR_4484,[0 1000 mmol/gDW]
HMR_4485,True,False,2.4.2.1; 2.4.2.4,R01570,TMDPP,MNXR104887,,,bio/HMR_4485,[-1000 1000 mmol/gDW]
HMR_4510,False,False,3.1.3.5,R01664,NTD3,MNXR102033,,,bio/HMR_4510,[0 1000 mmol/gDW]
HMR_4512,True,False,2.7.4.14,R01665,CYTK2,MNXR97053,,,bio/HMR_4512,[-1000 1000 mmol/gDW]
HMR_4513,False,False,2.7.1.74,R01666,,MNXR95433,,,bio/HMR_4513,[0 1000 mmol/gDW]
HMR_4514,False,False,3.5.4.14,R02485,DCYTD,MNXR97207,,,bio/HMR_4514,[0 1000 mmol/gDW]
HMR_4577,True,False,2.4.2.10,R01870,ORPT,MNXR102231,,,bio/HMR_4577,[-1000 1000 mmol/gDW]
HMR_4579,True,False,2.4.2.3,R01876,PYNP2r,MNXR103377,,,bio/HMR_4579,[-1000 1000 mmol/gDW]
HMR_4580,False,False,3.5.4.5,R01878,CYTD,MNXR97039,,,bio/HMR_4580,[0 1000 mmol/gDW]
HMR_4608,True,False,3.5.2.3,R01993,DHORTS,MNXR97428,,,bio/HMR_4608,[-1000 1000 mmol/gDW]
HMR_4575,True,False,1.3.5.2; 1.3.1.14,R01869,DHORD9,MNXR97423,,,bio/HMR_4575,[-1000 1000 mmol/gDW]
HMR_4637,True,False,2.7.4.12; 2.7.4.9,R02094,DTMPK,MNXR97804,,,bio/HMR_4637,[-1000 1000 mmol/gDW]
HMR_4642,False,False,3.1.3.-,R02102,NTD1,MNXR102028,,,bio/HMR_4642,[0 1000 mmol/gDW]
HMR_4643,False,False,3.6.1.23; 3.6.1.19,R02100,DUTPDPm,MNXR97822,,,bio/HMR_4643,[0 1000 mmol/gDW]
HMR_4644,True,False,2.1.1.45,R02101,TMDS,MNXR104889,,,bio/HMR_4644,[-1000 1000 mmol/gDW]
HMR_4672,False,False,3.5.4.13,R02325,,,,,bio/HMR_4672,[0 1000 mmol/gDW]
HMR_4676,False,False,2.7.1.48,R02372,,MNXR97821,,,bio/HMR_4676,[0 1000 mmol/gDW]
HMR_4736,False,False,3.5.2.2,R03055,DHPM2,MNXR107917,,,bio/HMR_4736,[0 1000 mmol/gDW]
HMR_4819,False,False,3.5.1.6,R04666,BUP2,MNXR109033,,,bio/HMR_4819,[0 1000 mmol/gDW]
HMR_5299,False,False,2.7.1.48,R00964,URIK1,MNXR105162,,,bio/HMR_5299,[0 1000 mmol/gDW]
HMR_5352,False,False,2.7.1.48,R02332,,MNXR97823,,,bio/HMR_5352,[0 1000 mmol/gDW]
HMR_5415,False,False,1.17.4.1,R02017,,MNXR104066,,,bio/HMR_5415,[0 1000 mmol/gDW]
HMR_5416,False,False,1.17.4.1,R02019,,MNXR104066,,,bio/HMR_5416,[0 1000 mmol/gDW]
HMR_5417,False,False,1.8.1.9,R02016,,MNXR104766,,,bio/HMR_5417,[0 1000 mmol/gDW]
HMR_6612,True,False,2.7.4.9,,,MNXR103446,,,bio/HMR_6612,[-1000 1000 mmol/gDW]
HMR_6613,True,False,2.7.4.9,,,MNXR103446,,,bio/HMR_6613,[-1000 1000 mmol/gDW]
HMR_6621,True,False,1.17.4.1,R02023,,,,,bio/HMR_6621,[-1000 1000 mmol/gDW]
HMR_6622,False,False,1.17.4.1,R02023,,,,,bio/HMR_6622,[0 1000 mmol/gDW]
HMR_6623,False,False,2.7.1.21,,,MNXR103518,,,bio/HMR_6623,[0 1000 mmol/gDW]
HMR_6624,False,False,2.7.1.21,,,MNXR103518,,,bio/HMR_6624,[0 1000 mmol/gDW]
HMR_6627,True,False,2.7.1.40,,,,,,bio/HMR_6627,[-1000 1000 mmol/gDW]
HMR_7744,True,False,4.2.1.70,R01055,,MNXR106808,,,bio/HMR_7744,[-1000 1000 mmol/gDW]
HMR_8072,False,False,,,2DR1PP,MNXR94795,,,bio/HMR_8072,[0 1000 mmol/gDW]
HMR_8637,False,False,,R00974,CSNt,MNXR96928,,,bio/HMR_8637,[0 1000 mmol/gDW]
HMR_3965,False,False,3.6.1.23,,NDP8,MNXR101932,,,bio/HMR_3965,[0 1000 mmol/gDW]
HMR_3966,False,False,3.6.1.19,R00087,HMR_3966,,,,bio/HMR_3966,[0 1000 mmol/gDW]
HMR_3967,True,False,2.7.4.14,,CYTK3,MNXR97056,,,bio/HMR_3967,[-1000 1000 mmol/gDW]
HMR_3968,True,False,2.7.4.9,R02098,URIDK2r,MNXR105160,,,bio/HMR_3968,[-1000 1000 mmol/gDW]
HMR_3999,False,False,3.6.1.5,R00122,ATPH2e,MNXR96129,,,bio/HMR_3999,[0 1000 mmol/gDW]
HMR_4024,True,False,2.7.4.14; 2.7.4.25,R00512,CYTK1,MNXR97047,,,bio/HMR_4024,[-1000 1000 mmol/gDW]
HMR_4026,True,False,2.7.4.14,R00512,CYTK1m,MNXR97047,,,bio/HMR_4026,[-1000 1000 mmol/gDW]
HMR_4054,False,False,2.7.1.21,R01567,TMDK1,MNXR104885,,,bio/HMR_4054,[0 1000 mmol/gDW]
HMR_4061,False,False,3.6.1.39; 3.6.1.5,R00159,NDP8ex,MNXR101933,,,bio/HMR_4061,[0 1000 mmol/gDW]
HMR_4083,False,False,,R00185,ADNK1m,MNXR95456,,,bio/HMR_4083,[0 1000 mmol/gDW]
HMR_4136,False,False,3.6.5.1; 3.6.5.2; 3.6.5.3; 3.6.5.4; 3.6.5.5; 3.6.5.6,R00335,NTP3e,MNXR102043,,,bio/HMR_4136,[0 1000 mmol/gDW]
HMR_4180,False,False,2.7.1.48,R00513,CYTDK1,MNXR97041,,,bio/HMR_4180,[0 1000 mmol/gDW]
HMR_4185,False,False,2.7.7.4,R00529,SADT,MNXR104240,,,bio/HMR_4185,[0 1000 mmol/gDW]
HMR_4186,False,False,2.7.1.25,R00509,ADSK,MNXR95159,,,bio/HMR_4186,[0 1000 mmol/gDW]
HMR_4342,False,False,3.6.1.5; 3.6.1.6,R00961,NDP10ex,MNXR100807,,,bio/HMR_4342,[0 1000 mmol/gDW]
HMR_4344,True,False,1.3.1.1,R00977,,MNXR97816,,,bio/HMR_4344,[-1000 1000 mmol/gDW]
HMR_4483,False,False,2.7.1.21,R01567,TMDK1m,MNXR104885,,,bio/HMR_4483,[0 1000 mmol/gDW]
HMR_4507,False,False,3.5.4.12,R01663,DCMPDA,MNXR97185,,,bio/HMR_4507,[0 1000 mmol/gDW]
HMR_4516,False,False,3.6.1.12,R01667,NDP6,MNXR101930,,,bio/HMR_4516,[0 1000 mmol/gDW]
HMR_4601,False,False,2.7.1.113,R01967,DGNSKm,MNXR97323,,,bio/HMR_4601,[0 1000 mmol/gDW]
HMR_4633,False,False,2.7.1.76; 2.7.1.76,R02089,DADNK,MNXR97079,,,bio/HMR_4633,[0 1000 mmol/gDW]
HMR_4640,False,False,2.7.4.4; 2.7.4.9,R02098,URIDK2m,MNXR105160,,,bio/HMR_4640,[0 1000 mmol/gDW]
HMR_4641,False,False,2.7.1.21,R02099,DURIK1,MNXR97817,,,bio/HMR_4641,[0 1000 mmol/gDW]
HMR_4680,True,False,2.4.2.3,R02484,DURIPP,MNXR97818,,,bio/HMR_4680,[-1000 1000 mmol/gDW]
HMR_4806,False,False,2.1.2.2,R04325,GARFT,MNXR99623,,,bio/HMR_4806,[0 1000 mmol/gDW]
HMR_5394,False,False,3.5.4.15,R02145,,MNXR105466,,,bio/HMR_5394,[0 1000 mmol/gDW]
HMR_6625,False,False,2.7.1.21,R02099,DURIK1m,MNXR97817,,,bio/HMR_6625,[0 1000 mmol/gDW]
HMR_6626,False,False,3.1.3.-,R02102,NTD1m,MNXR102028,,,bio/HMR_6626,[0 1000 mmol/gDW]
HMR_7160,False,False,2.7.7.7,R00379,,,,,bio/HMR_7160,[0 1000 mmol/gDW]
HMR_7161,False,False,2.7.7.6; 2.7.7.19; 2.7.7.52,R00444,,,,,bio/HMR_7161,[0 1000 mmol/gDW]
HMR_7162,False,False,2.7.7.8,,,,,,bio/HMR_7162,[0 1000 mmol/gDW]
HMR_7163,False,False,3.1.11.2,,,,,,bio/HMR_7163,[0 1000 mmol/gDW]
HMR_7164,False,False,3.1.11.2,,,,,,bio/HMR_7164,[0 1000 mmol/gDW]
HMR_7713,False,False,3.1.3.5,R00183,NTD7l,MNXR102037,,,bio/HMR_7713,[0 1000 mmol/gDW]
HMR_7716,False,False,3.1.3.5,R00963,NTD2l,MNXR102032,,,bio/HMR_7716,[0 1000 mmol/gDW]
HMR_7717,False,False,,R00963,NTD2m,MNXR102032,,,bio/HMR_7717,[0 1000 mmol/gDW]
HMR_7721,False,False,3.1.3.5,R00511,NTD4l,MNXR102034,,,bio/HMR_7721,[0 1000 mmol/gDW]
HMR_7725,False,False,3.1.3.-,R01569,NTD5l,MNXR102035,,,bio/HMR_7725,[0 1000 mmol/gDW]
HMR_7728,False,False,3.1.3.5,R01227,NTD9l,MNXR100381,,,bio/HMR_7728,[0 1000 mmol/gDW]
HMR_7800,True,False,2.7.4.3,,ADK3,MNXR95452,,,bio/HMR_7800,[-1000 1000 mmol/gDW]
HMR_7801,True,False,2.7.4.10,,ADK3m,MNXR95452,,,bio/HMR_7801,[-1000 1000 mmol/gDW]
HMR_7802,True,False,2.7.4.3,,ADKd,MNXR95454,,,bio/HMR_7802,[-1000 1000 mmol/gDW]
HMR_7863,True,False,2.7.4.14,,UMPK2,MNXR105119,,,bio/HMR_7863,[-1000 1000 mmol/gDW]
HMR_7864,True,False,2.7.4.14,,UMPK2n,MNXR105119,,,bio/HMR_7864,[-1000 1000 mmol/gDW]
HMR_7865,True,False,2.7.4.14,,UMPK3,MNXR105120,,,bio/HMR_7865,[-1000 1000 mmol/gDW]
HMR_7866,True,False,2.7.4.14,,UMPK3n,MNXR105120,,,bio/HMR_7866,[-1000 1000 mmol/gDW]
HMR_7867,True,False,2.7.4.14,,UMPK4,MNXR105121,,,bio/HMR_7867,[-1000 1000 mmol/gDW]
HMR_7868,True,False,2.7.4.14,,UMPK4n,MNXR105121,,,bio/HMR_7868,[-1000 1000 mmol/gDW]
HMR_7869,True,False,2.7.4.14,,UMPK5,MNXR105122,,,bio/HMR_7869,[-1000 1000 mmol/gDW]
HMR_7870,True,False,2.7.4.14,,UMPK5n,MNXR105122,,,bio/HMR_7870,[-1000 1000 mmol/gDW]
HMR_7871,True,False,2.7.4.14,,UMPK6,MNXR105123,,,bio/HMR_7871,[-1000 1000 mmol/gDW]
HMR_7872,True,False,2.7.4.14,,UMPK6n,MNXR105123,,,bio/HMR_7872,[-1000 1000 mmol/gDW]
HMR_7873,True,False,2.7.4.14,,UMPK7,MNXR105124,,,bio/HMR_7873,[-1000 1000 mmol/gDW]
HMR_7874,True,False,2.7.4.14,,UMPK7n,MNXR105124,,,bio/HMR_7874,[-1000 1000 mmol/gDW]
HMR_7875,True,False,2.7.4.14,R00158,UMPKm,MNXR105118,,,bio/HMR_7875,[-1000 1000 mmol/gDW]
HMR_7876,True,False,2.7.4.14,R00158,UMPKn,MNXR105118,,,bio/HMR_7876,[-1000 1000 mmol/gDW]
HMR_7878,True,False,2.7.4.6,R03530,NDPK10,MNXR101934,,,bio/HMR_7878,[-1000 1000 mmol/gDW]
HMR_7879,False,False,3.6.1.19,,NTPP10,MNXR102050,,,bio/HMR_7879,[0 1000 mmol/gDW]
HMR_7880,False,False,3.1.3.-,,NTD12,MNXR102031,,,bio/HMR_7880,[0 1000 mmol/gDW]
HMR_7881,True,False,2.7.4.6,R03530,NDPK10n,MNXR101934,,,bio/HMR_7881,[-1000 1000 mmol/gDW]
HMR_7882,True,False,2.7.4.6,R00330,NDPK1n,MNXR96119,,,bio/HMR_7882,[-1000 1000 mmol/gDW]
HMR_7883,True,False,2.7.4.6,R00156,NDPK2m,MNXR101935,,,bio/HMR_7883,[-1000 1000 mmol/gDW]
