ensemblID,systemsBiologyOntologyTerm,hm_38_gene,hm_19_gene
ENSG00000160714,"""SBO:0000243""",bio/hg38_UBE2Q1,bio/hg19_UBE2Q1
ENSG00000160752,"""SBO:0000243""",bio/hg38_FDPS,bio/hg19_FDPS
ENSG00000160867,"""SBO:0000243""",bio/hg38_FGFR4,bio/hg19_FGFR4
ENSG00000160868,"""SBO:0000243""",bio/hg38_CYP3A4,bio/hg19_CYP3A4
ENSG00000160870,"""SBO:0000243""",bio/hg38_CYP3A7,bio/hg19_CYP3A7
ENSG00000160882,"""SBO:0000243""",bio/hg38_CYP11B1,bio/hg19_CYP11B1
ENSG00000160883,"""SBO:0000243""",bio/hg38_HK3,bio/hg19_HK3
ENSG00000161013,"""SBO:0000243""",bio/hg38_MGAT4B,bio/hg19_MGAT4B
ENSG00000161031,"""SBO:0000243""",bio/hg38_PGLYRP2,bio/hg19_PGLYRP2
ENSG00000161133,"""SBO:0000243""",bio/hg38_USP41,bio/hg19_USP41
ENSG00000161217,"""SBO:0000243""",bio/hg38_PCYT1A,bio/hg19_PCYT1A
ENSG00000161267,"""SBO:0000243""",bio/hg38_BDH1,bio/hg19_BDH1
ENSG00000161281,"""SBO:0000243""",bio/hg38_COX7A1,bio/hg19_COX7A1
ENSG00000161513,"""SBO:0000243""",bio/hg38_FDXR,bio/hg19_FDXR
ENSG00000161533,"""SBO:0000243""",bio/hg38_ACOX1,bio/hg19_ACOX1
ENSG00000161653,"""SBO:0000243""",bio/hg38_NAGS,bio/hg19_NAGS
ENSG00000161714,"""SBO:0000243""",bio/hg38_PLCD3,bio/hg19_PLCD3
ENSG00000161798,"""SBO:0000243""",bio/hg38_AQP5,bio/hg19_AQP5
ENSG00000161860,"""SBO:0000243""",bio/hg38_SYCE2,bio/hg19_SYCE2
ENSG00000161896,"""SBO:0000243""",bio/hg38_IP6K3,bio/hg19_IP6K3
ENSG00000161905,"""SBO:0000243""",bio/hg38_ALOX15,bio/hg19_ALOX15
ENSG00000161980,"""SBO:0000243""",bio/hg38_POLR3K,bio/hg19_POLR3K
ENSG00000162040,"""SBO:0000243""",bio/hg38_HS3ST6,bio/hg19_HS3ST6
ENSG00000162066,"""SBO:0000243""",bio/hg38_AMDHD2,bio/hg19_AMDHD2
ENSG00000162104,"""SBO:0000243""",bio/hg38_ADCY9,bio/hg19_ADCY9
ENSG00000162139,"""SBO:0000243""",bio/hg38_NEU3,bio/hg19_NEU3
ENSG00000162174,"""SBO:0000243""",bio/hg38_ASRGL1,bio/hg19_ASRGL1
ENSG00000162298,"""SBO:0000243""",bio/hg38_SYVN1,bio/hg19_SYVN1
ENSG00000162302,"""SBO:0000243""",bio/hg38_RPS6KA4,bio/hg19_RPS6KA4
ENSG00000162365,"""SBO:0000243""",bio/hg38_CYP4A22,bio/hg19_CYP4A22
ENSG00000162368,"""SBO:0000243""",bio/hg38_CMPK1,bio/hg19_CMPK1
ENSG00000162383,"""SBO:0000243""",bio/hg38_SLC1A7,bio/hg19_SLC1A7
ENSG00000162390,"""SBO:0000243""",bio/hg38_ACOT11,bio/hg19_ACOT11
ENSG00000162402,"""SBO:0000243""",bio/hg38_USP24,bio/hg19_USP24
ENSG00000162407,"""SBO:0000243""",bio/hg38_PLPP3,bio/hg19_PLPP3
ENSG00000162408,"""SBO:0000243""",bio/hg38_NOL9,bio/hg19_NOL9
ENSG00000162409,"""SBO:0000243""",bio/hg38_PRKAA2,bio/hg19_PRKAA2
ENSG00000162433,"""SBO:0000243""",bio/hg38_AK4,bio/hg19_AK4
ENSG00000162434,"""SBO:0000243""",bio/hg38_JAK1,bio/hg19_JAK1
ENSG00000162482,"""SBO:0000243""",bio/hg38_AKR7A3,bio/hg19_AKR7A3
ENSG00000162496,"""SBO:0000243""",bio/hg38_DHRS3,bio/hg19_DHRS3
ENSG00000162526,"""SBO:0000243""",bio/hg38_TSSK3,bio/hg19_TSSK3
ENSG00000162551,"""SBO:0000243""",bio/hg38_ALPL,bio/hg19_ALPL
ENSG00000162571,"""SBO:0000243""",bio/hg38_TTLL10,bio/hg19_TTLL10
ENSG00000162607,"""SBO:0000243""",bio/hg38_USP1,bio/hg19_USP1
ENSG00000162623,"""SBO:0000243""",bio/hg38_TYW3,bio/hg19_TYW3
ENSG00000162630,"""SBO:0000243""",bio/hg38_B3GALT2,bio/hg19_B3GALT2
ENSG00000162688,"""SBO:0000243""",bio/hg38_AGL,bio/hg19_AGL
ENSG00000162694,"""SBO:0000243""",bio/hg38_EXTL2,bio/hg19_EXTL2
ENSG00000162695,"""SBO:0000243""",bio/hg38_SLC30A7,bio/hg19_SLC30A7
ENSG00000162733,"""SBO:0000243""",bio/hg38_DDR2,bio/hg19_DDR2
ENSG00000162813,"""SBO:0000243""",bio/hg38_BPNT1,bio/hg19_BPNT1
ENSG00000162836,"""SBO:0000243""",bio/hg38_ACP6,bio/hg19_ACP6
ENSG00000162851,"""SBO:0000243""",bio/hg38_TFB2M,bio/hg19_TFB2M
ENSG00000162882,"""SBO:0000243""",bio/hg38_HAAO,bio/hg19_HAAO
ENSG00000162885,"""SBO:0000243""",bio/hg38_B3GALNT2,bio/hg19_B3GALNT2
ENSG00000162889,"""SBO:0000243""",bio/hg38_MAPKAPK2,bio/hg19_MAPKAPK2
ENSG00000162999,"""SBO:0000243""",bio/hg38_DUSP19,bio/hg19_DUSP19
ENSG00000163002,"""SBO:0000243""",bio/hg38_NUP35,bio/hg19_NUP35
ENSG00000163012,"""SBO:0000243""",bio/hg38_ZSWIM2,bio/hg19_ZSWIM2
ENSG00000163082,"""SBO:0000243""",bio/hg38_SGPP2,bio/hg19_SGPP2
ENSG00000163106,"""SBO:0000243""",bio/hg38_HPGDS,bio/hg19_HPGDS
ENSG00000163114,"""SBO:0000243""",bio/hg38_PDHA2,bio/hg19_PDHA2
ENSG00000163131,"""SBO:0000243""",bio/hg38_CTSS,bio/hg19_CTSS
ENSG00000163162,"""SBO:0000243""",bio/hg38_RNF149,bio/hg19_RNF149
ENSG00000163218,"""SBO:0000243""",bio/hg38_PGLYRP4,bio/hg19_PGLYRP4
ENSG00000163281,"""SBO:0000243""",bio/hg38_GNPDA2,bio/hg19_GNPDA2
ENSG00000163283,"""SBO:0000243""",bio/hg38_ALPP,bio/hg19_ALPP
ENSG00000163286,"""SBO:0000243""",bio/hg38_ALPG,bio/hg19_ALPG
ENSG00000163295,"""SBO:0000243""",bio/hg38_ALPI,bio/hg19_ALPI
ENSG00000163344,"""SBO:0000243""",bio/hg38_PMVK,bio/hg19_PMVK
ENSG00000163349,"""SBO:0000243""",bio/hg38_HIPK1,bio/hg19_HIPK1
ENSG00000163352,"""SBO:0000243""",bio/hg38_LENEP,bio/hg19_LENEP
ENSG00000163389,"""SBO:0000243""",bio/hg38_POGLUT1,bio/hg19_POGLUT1
ENSG00000163393,"""SBO:0000243""",bio/hg38_SLC22A15,bio/hg19_SLC22A15
ENSG00000163399,"""SBO:0000243""",bio/hg38_ATP1A1,bio/hg19_ATP1A1
ENSG00000163406,"""SBO:0000243""",bio/hg38_SLC15A2,bio/hg19_SLC15A2
ENSG00000163481,"""SBO:0000243""",bio/hg38_RNF25,bio/hg19_RNF25
ENSG00000163482,"""SBO:0000243""",bio/hg38_STK36,bio/hg19_STK36
ENSG00000163513,"""SBO:0000243""",bio/hg38_TGFBR2,bio/hg19_TGFBR2
ENSG00000163521,"""SBO:0000243""",bio/hg38_GLB1L,bio/hg19_GLB1L
ENSG00000163527,"""SBO:0000243""",bio/hg38_STT3B,bio/hg19_STT3B
ENSG00000163541,"""SBO:0000243""",bio/hg38_SUCLG1,bio/hg19_SUCLG1
ENSG00000163545,"""SBO:0000243""",bio/hg38_NUAK2,bio/hg19_NUAK2
ENSG00000163558,"""SBO:0000243""",bio/hg38_PRKCI,bio/hg19_PRKCI
ENSG00000163581,"""SBO:0000243""",bio/hg38_SLC2A2,bio/hg19_SLC2A2
ENSG00000163586,"""SBO:0000243""",bio/hg38_FABP1,bio/hg19_FABP1
ENSG00000163590,"""SBO:0000243""",bio/hg38_PPM1L,bio/hg19_PPM1L
ENSG00000163624,"""SBO:0000243""",bio/hg38_CDS1,bio/hg19_CDS1
ENSG00000163629,"""SBO:0000243""",bio/hg38_PTPN13,bio/hg19_PTPN13
ENSG00000163631,"""SBO:0000243""",bio/hg38_ALB,bio/hg19_ALB
ENSG00000163644,"""SBO:0000243""",bio/hg38_PPM1K,bio/hg19_PPM1K
ENSG00000163655,"""SBO:0000243""",bio/hg38_GMPS,bio/hg19_GMPS
ENSG00000163659,"""SBO:0000243""",bio/hg38_TIPARP,bio/hg19_TIPARP
ENSG00000163684,"""SBO:0000243""",bio/hg38_RPP14,bio/hg19_RPP14
ENSG00000163686,"""SBO:0000243""",bio/hg38_ABHD6,bio/hg19_ABHD6
ENSG00000163719,"""SBO:0000243""",bio/hg38_MTMR14,bio/hg19_MTMR14
ENSG00000163738,"""SBO:0000243""",bio/hg38_MTHFD2L,bio/hg19_MTHFD2L
ENSG00000163743,"""SBO:0000243""",bio/hg38_RCHY1,bio/hg19_RCHY1
ENSG00000163751,"""SBO:0000243""",bio/hg38_CPA3,bio/hg19_CPA3
ENSG00000163754,"""SBO:0000243""",bio/hg38_GYG1,bio/hg19_GYG1
ENSG00000163755,"""SBO:0000243""",bio/hg38_HPS3,bio/hg19_HPS3
ENSG00000163785,"""SBO:0000243""",bio/hg38_RYK,bio/hg19_RYK
ENSG00000163788,"""SBO:0000243""",bio/hg38_SNRK,bio/hg19_SNRK
ENSG00000163803,"""SBO:0000243""",bio/hg38_PLB1,bio/hg19_PLB1
ENSG00000163810,"""SBO:0000243""",bio/hg38_TGM4,bio/hg19_TGM4
ENSG00000163812,"""SBO:0000243""",bio/hg38_ZDHHC3,bio/hg19_ZDHHC3
ENSG00000163817,"""SBO:0000243""",bio/hg38_SLC6A20,bio/hg19_SLC6A20
ENSG00000163864,"""SBO:0000243""",bio/hg38_NMNAT3,bio/hg19_NMNAT3
ENSG00000163882,"""SBO:0000243""",bio/hg38_POLR2H,bio/hg19_POLR2H
ENSG00000163902,"""SBO:0000243""",bio/hg38_RPN1,bio/hg19_RPN1
ENSG00000163931,"""SBO:0000243""",bio/hg38_TKT,bio/hg19_TKT
ENSG00000163932,"""SBO:0000243""",bio/hg38_PRKCD,bio/hg19_PRKCD
ENSG00000163958,"""SBO:0000243""",bio/hg38_ZDHHC19,bio/hg19_ZDHHC19
ENSG00000163959,"""SBO:0000243""",bio/hg38_SLC51A,bio/hg19_SLC51A
ENSG00000163964,"""SBO:0000243""",bio/hg38_PIGX,bio/hg19_PIGX
ENSG00000164023,"""SBO:0000243""",bio/hg38_SGMS2,bio/hg19_SGMS2
ENSG00000164039,"""SBO:0000243""",bio/hg38_BDH2,bio/hg19_BDH2
ENSG00000164045,"""SBO:0000243""",bio/hg38_CDC25A,bio/hg19_CDC25A
ENSG00000164053,"""SBO:0000243""",bio/hg38_ATRIP,bio/hg19_ATRIP
ENSG00000164068,"""SBO:0000243""",bio/hg38_RNF123,bio/hg19_RNF123
ENSG00000164078,"""SBO:0000243""",bio/hg38_MST1R,bio/hg19_MST1R
ENSG00000164086,"""SBO:0000243""",bio/hg38_DUSP7,bio/hg19_DUSP7
ENSG00000164088,"""SBO:0000243""",bio/hg38_PPM1M,bio/hg19_PPM1M
ENSG00000164089,"""SBO:0000243""",bio/hg38_ETNPPL,bio/hg19_ETNPPL
ENSG00000164100,"""SBO:0000243""",bio/hg38_NDST3,bio/hg19_NDST3
ENSG00000164116,"""SBO:0000243""",bio/hg38_GUCY1A1,bio/hg19_GUCY1A1
ENSG00000164120,"""SBO:0000243""",bio/hg38_HPGD,bio/hg19_HPGD
ENSG00000164134,"""SBO:0000243""",bio/hg38_NAA15,bio/hg19_NAA15
ENSG00000164169,"""SBO:0000243""",bio/hg38_PRMT9,bio/hg19_PRMT9
ENSG00000164172,"""SBO:0000243""",bio/hg38_MOCS2,bio/hg19_MOCS2
ENSG00000164181,"""SBO:0000243""",bio/hg38_ELOVL7,bio/hg19_ELOVL7
ENSG00000164197,"""SBO:0000243""",bio/hg38_RNF180,bio/hg19_RNF180
ENSG00000164211,"""SBO:0000243""",bio/hg38_STARD4,bio/hg19_STARD4
ENSG00000164258,"""SBO:0000243""",bio/hg38_NDUFS4,bio/hg19_NDUFS4
ENSG00000164294,"""SBO:0000243""",bio/hg38_GPX8,bio/hg19_GPX8
ENSG00000164303,"""SBO:0000243""",bio/hg38_ENPP6,bio/hg19_ENPP6
ENSG00000164329,"""SBO:0000243""",bio/hg38_TENT2,bio/hg19_TENT2
ENSG00000164332,"""SBO:0000243""",bio/hg38_UBLCP1,bio/hg19_UBLCP1
ENSG00000164347,"""SBO:0000243""",bio/hg38_GFM2,bio/hg19_GFM2
ENSG00000164363,"""SBO:0000243""",bio/hg38_SLC6A18,bio/hg19_SLC6A18
ENSG00000164398,"""SBO:0000243""",bio/hg38_ACSL6,bio/hg19_ACSL6
